PATH1	DURATION1	PATH2	DURATION2	OFFSET	TRANSCRIPT
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0202.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0202.wav	0.681	0.549125	rocks
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0120.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0120.wav	0.0	1.1324375	meat
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0078.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0078.wav	0.3279375	0.5650625	bit
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0153.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0153.wav	0.721	0.3683125	wish
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0144.wav	2.85	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0144.wav	2.69125	0.50875	I scrubbed the floors thoroughly.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0171.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0171.wav	0.9700625	0.1575625	write
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0021.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0021.wav	1.8643125	0.0375625	trade
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0017.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0017.wav	1.778125	0.0773125	jacket
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0134.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0134.wav	0.673125	0.4345625	shear
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0118.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0118.wav	193.599875	0.22875	no
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0186.wav	0.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0186.wav	0.9004375	0.3296875	explore
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0193.wav	0.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0193.wav	1.4351875	-0.19175	sigh
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0071.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0071.wav	1.2533125	0.08625	trait
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0037.wav	6.6	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0037.wav	5.4299375	0.2293125	A long, flowing beard clings to his chin,
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0048.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0048.wav	1.0398125	1.047625	park
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0034.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0034.wav	2.026375	0.432125	spark
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0197.wav	0.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0197.wav	0.552	0.370625	sway
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0122.wav	3.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0122.wav	2.255125	1.050375	[say OA as in cOAt in a very low pitch]
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0187.wav	0.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0187.wav	0.78475	0.172	hear
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0170.wav	3.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0170.wav	3.724125	0.2738125	All the big baseball players get traded.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0182.wav	3.45	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0182.wav	2.896125	0.555125	Are your grades higher or lower than Nancy's?
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0046.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0046.wav	2.0755	0.3830625	bag
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0094.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0094.wav	0.0	1.9434375	feet
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0025.wav	11.25	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0025.wav	10.002375	0.1564375	Twice each day he plays skillfully and with zest upon our small organ.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0185.wav	3.0	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0185.wav	2.99325	0.1505	My sister made the flowered curtains.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0051.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0051.wav	2.2958125	0.215875	rage
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0163.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0163.wav	0.66325	0.2603125	tear [as in tear in my eye]
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0057.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0057.wav	1.5714375	0.2704375	train
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0070.wav	10.65	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0070.wav	10.3250625	0.4751875	giving those who observe him a pronounced feeling of the utmost respect.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0058.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0058.wav	0.480375	0.7196875	horn
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0001.wav	12.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0001.wav	10.9854375	1.0700625	[say Ah-P-Eee repeatedly]
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0109.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0109.wav	0.5625	0.609625	farm
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0177.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0177.wav	1.00275	0.569125	error
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0039.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0039.wav	2.36575	-0.0206875	chair
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0165.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0165.wav	0.7880625	0.4670625	yes
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0015.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0015.wav	1.770625	0.2704375	alpha
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0130.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0130.wav	1.2605625	0.2515625	gnaw
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0062.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0062.wav	1.5580625	0.4791875	rain
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0181.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0181.wav	0.9589375	0.407875	sleep
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0031.wav	9.75	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0031.wav	8.11775	-0.5610625	Except in the winter when the ooze or snow or ice prevents,
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0131.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0131.wav	0.5481875	0.418875	pat
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0191.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0191.wav	0.9620625	0.2680625	menu
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0091.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0091.wav	0.7535	-0.1095625	tip
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0023.wav	7.95	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0023.wav	8.376125	1.2724375	input/images/kitchen.jpg
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0198.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0198.wav	0.7999375	0.63525	urgent
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0011.wav	7.8	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0011.wav	4.31825	1.433	She had your dark suit in greasy wash water all year.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0032.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0032.wav	2.876	-0.3895625	fair
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0204.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0204.wav	0.85425	0	ate
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0140.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0140.wav	0.3855625	0.563875	steer
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0088.wav	17.55	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0088.wav	17.345	0.0693125	input/images/story_starters_15.jpg
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0012.wav	4.8	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0012.wav	2.6238125	0.9891875	Well, he is nearly ninety-three years old.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0101.wav	4.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0101.wav	4.2125625	0.4898125	[relax your mouth in its normal position]
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0188.wav	3.6	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0188.wav	3.6233125	0.272125	One validated acts of school districts.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0201.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0201.wav	1.2564375	0.1104375	air
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0127.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0127.wav	1.0009375	0.300125	storm
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0014.wav	3.6	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0014.wav	2.4585	-0.1861875	sip
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0080.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0080.wav	0.60575	0.259375	store
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0065.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0065.wav	1.156125	0.7136875	rave
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0124.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0124.wav	1.04725	0.218625	feed
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0145.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0145.wav	0.412375	0.3085	fruit
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0156.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0156.wav	0.878125	0.3059375	witch
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0119.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0119.wav	0.7785	0.34675	warm
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0139.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0139.wav	0.86775	0.6443125	back
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0056.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0056.wav	2.034875	0.0581875	stick
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0180.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0180.wav	0.9484375	0.0083125	pad
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0103.wav	4.95	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0103.wav	3.531	0.8225625	[say Eee in a very high pitch]
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0199.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0199.wav	0.8604375	0.233	tie
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0089.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0089.wav	0.9590625	0.101375	read [as in I can read]
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0178.wav	1.8	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0178.wav	0.461625	0.666	tile
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0129.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0129.wav	0.305125	0.8025625	bad
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0113.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0113.wav	1.0943125	0.440625	sip
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0143.wav	0.9	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0143.wav	0.773	0.1236875	ate
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0007.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0007.wav	0.179	0.7426875	stubble
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0096.wav	4.8	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0096.wav	3.4989375	0.21275	Don't ask me to carry an oily rag like that.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0117.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0117.wav	1.195625	-30.8398125	chair
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0028.wav	7.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0028.wav	8.906375	-0.2575	We have often urged him to walk more and smoke less,
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0125.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0125.wav	0.6683125	0.3339375	fee
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0019.wav	5.7	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0019.wav	4.146625	0.7704375	[say Ah for 5 seconds]
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0102.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0102.wav	0.0	0.71875	the
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0172.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0172.wav	1.1894375	0.3140625	mere
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0154.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0154.wav	0.976625	0.2784375	shoot
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0141.wav	4.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0141.wav	3.245125	0.535125	Jane may earn more money by working hard.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0082.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0082.wav	0.50475	0.360375	share
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0038.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0038.wav	1.6948125	0.11425	air
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0167.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0167.wav	2.4985	0.27225	She is thinner than I am.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0010.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0010.wav	0.0	2.2256875	form
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0024.wav	11.4	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0024.wav	8.3915	1.58175	Twice each day he plays skillfully and with zest upon our little organ.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0060.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0060.wav	0.1793125	1.0208125	floor
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0092.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0092.wav	1.29	0.3006875	swore
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0008.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0008.wav	0.0	2.1083125	trace
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0195.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0195.wav	2.767875	-0.2403125	I was conscious all the time.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0044.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0044.wav	1.809125	-0.0096875	sheet
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0030.wav	8.55	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0030.wav	6.1815625	2.075375	Except in the winter when the ozone or snow or ice prevents.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0168.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0168.wav	1.819625	0.4300625	Their house is grey and white.
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0176.wav	1.8	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0176.wav	0.7729375	0.1496875	dot
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0098.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0098.wav	0.2714375	0.6635	raid
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0026.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0026.wav	1.2736875	0.39625	grow
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0146.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0146.wav	0.3776875	0.4486875	sigh
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0169.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0169.wav	0.259375	0.40375	toot
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0059.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0059.wav	0.9948125	0.79125	rake
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0075.wav	6.0	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0075.wav	5.2275	0.633125	he dresses himself in an ancient black frock coat,
/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_arrayMic/0097.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session1/wav_headMic/0097.wav	0.477875	0.4570625	pat
